1130	2001	2001	0027	HYUNDAI   	 
1131	2001	2001	0029	INFINITI  	 
1132	2001	2001	0031	ISUZU     	 
1133	2001	2001	0032	JAGUAR    	 
1134	2001	2001	0033	JEEP      	 
1135	2001	2001	0077	KIA       	 
1136	2001	2001	0035	LEXUS     	 
1137	2001	2001	0066	LINCOLN   	 
1138	2001	2001	0039	MAZDA     	 
1139	2001	2001	0041	MERCURY   	 
1140	2001	2001	0043	MITSUBISHI	 
1141	2001	2001	0040	MRCDS BENZ	 
1142	2001	2001	0067	NISSAN    	 
1143	2001	2001	0049	PLYMOUTH  	 
1144	2001	2001	0050	PONTIAC   	 
1145	2001	2001	0051	PORSCHE   	 
1146	2001	2001	0054	SAAB      	 
1147	2001	2001	0075	LAND ROVER	 
1148	2001	2001	0055	SATURN    	 
1149	2001	2001	0057	SUBARU    	 
1150	2001	2001	0058	SUZUKI    	 
1151	2001	2001	0061	TOYOTA    	 
1152	2001	2001	0062	VOLKSWAGEN	 
1153	2001	2001	0063	VOLVO     	 
857	1994	1994	0062	VOLKSWAGEN	 
858	1994	1994	0063	VOLVO     	 
859	1994	1994	0036	LINCN CONT	Y
860	1994	1994	0044	NISSN/DTSN	Y
861	1994	1994	0053	ROVER     	Y
862	1994	1994	0077	KIA       	 
863	1995	1995	0001	ACURA     	 
864	1995	1995	0002	ALFA ROMEO	 
865	1995	1995	0074	AM GENERAL	Y
866	1995	1995	0006	AUDI      	 
867	1995	1995	0010	BMW       	 
868	1995	1995	0011	BUICK     	 
869	1995	1995	0012	CADILLAC  	 
870	1995	1995	0014	CHEVROLET 	 
871	1995	1995	0015	CHRYSLER  	 
872	1995	1995	0020	DODGE     	 
873	1995	1995	0021	EAGLE     	 
874	1995	1995	0024	FORD      	 
875	1995	1995	0065	GEO       	Y
876	1995	1995	0025	GMC       	 
877	1995	1995	0026	HONDA     	 
878	1995	1995	0027	HYUNDAI   	 
879	1995	1995	0029	INFINITI  	 
880	1995	1995	0031	ISUZU     	 
881	1995	1995	0032	JAGUAR    	 
882	1995	1995	0033	JEEP      	 
883	1995	1995	0075	LAND ROVER	 
884	1995	1995	0035	LEXUS     	 
885	1995	1995	0066	LINCOLN   	 
886	1995	1995	0039	MAZDA     	 
887	1995	1995	0041	MERCURY   	 
888	1995	1995	0043	MITSUBISHI	 
889	1995	1995	0040	MRCDS BENZ	 
890	1995	1995	0067	NISSAN    	 
891	1995	1995	0045	OLDSMOBILE	 
892	1995	1995	0049	PLYMOUTH  	 
893	1995	1995	0050	PONTIAC   	 
894	1995	1995	0051	PORSCHE   	 
895	1995	1995	0054	SAAB      	 
448	1985	1985	0057	SUBARU    	 
449	1985	1985	0060	TVR       	 
450	1985	1985	0061	TOYOTA    	 
451	1985	1985	0062	VOLKSWAGEN	 
452	1985	1985	0063	VOLVO     	 
453	1985	1985	0066	LINCOLN   	 
454	1985	1985	0067	NISSAN    	 
455	1986	1986	0001	ACURA     	 
456	1986	1986	0002	ALFA ROMEO	 
